Customer ID,Gender,Age,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level
12286,Female,26,Las Vegas,Bronze,396.64,9,3.4,TRUE,44,Neutral
12287,Female,45,Denver,Silver,751.43,15,4.2,TRUE,60,Satisfied
12288,Male,43,Las Vegas,Gold,1567.78,20,5,TRUE,10,Satisfied
12289,Female,28,San Diego,Bronze,481.38,9,3,FALSE,21,Satisfied
12290,Male,26,Boston,Bronze,394.31,9,3.2,FALSE,76,Unsatisfied
12291,Female,30,Portland,Gold,1251.72,18,4.7,TRUE,8,Satisfied
12292,Female,35,San Francisco,Bronze,522.76,10,3.9,TRUE,54,Unsatisfied
12293,Male,33,Denver,Gold,1318.12,16,4.6,TRUE,16,Satisfied
12294,Female,34,Philadelphia,Bronze,493.77,9,3.6,TRUE,41,Neutral
12295,Male,43,Boston,Silver,651.21,13,4.1,TRUE,28,Satisfied
12296,Male,29,Chicago,Silver,844.11,15,4,TRUE,29,Neutral
12297,Male,27,Boston,Silver,693.28,15,4.2,TRUE,39,Satisfied
12298,Female,29,Philadelphia,Silver,709.5,12,4.2,FALSE,43,Satisfied
12299,Male,45,Dallas,Gold,1478.79,19,4.5,FALSE,17,Satisfied
12300,Male,26,Seattle,Silver,676.73,11,4.1,TRUE,51,Unsatisfied
12301,Female,29,Boston,Silver,782.23,13,3.8,TRUE,51,Neutral
12302,Female,38,Seattle,Bronze,475.14,12,3.5,TRUE,60,Unsatisfied
12303,Female,27,Chicago,Bronze,445.4,11,3.2,FALSE,43,Unsatisfied
12304,Female,40,Portland,Gold,1163.49,17,4.7,TRUE,10,Satisfied
12305,Female,39,San Diego,Silver,793.57,15,4,TRUE,47,Neutral
12306,Female,27,Las Vegas,Bronze,372.42,12,3.1,TRUE,70,Unsatisfied
12307,Female,43,Denver,Gold,1507.55,16,4.6,TRUE,8,Satisfied
12308,Female,40,Austin,Silver,714.28,15,3.8,TRUE,46,Neutral
12309,Male,27,Portland,Silver,836.84,15,4.3,TRUE,32,Neutral
12310,Female,42,Denver,Bronze,454.49,9,3.8,FALSE,68,Unsatisfied
12311,Female,37,Houston,Silver,846.6,12,4.2,TRUE,63,Neutral
12312,Female,39,Atlanta,Gold,1303.81,14,4.7,TRUE,17,Satisfied
12313,Male,31,Houston,Silver,665.95,11,4.3,TRUE,55,Satisfied
12314,Female,28,Miami,Gold,1226.94,19,5,FALSE,33,Satisfied
12315,Female,31,Miami,Gold,1390.83,20,5,FALSE,10,Satisfied
12316,Male,33,San Francisco,Bronze,479.46,7,2.9,TRUE,40,Neutral
12317,Male,34,Los Angeles,Bronze,466.11,7,3,TRUE,73,Neutral
12318,Male,37,Miami,Gold,1476.02,17,4.7,FALSE,34,Satisfied
12319,Female,34,Atlanta,Silver,895.62,11,3.9,TRUE,54,Neutral
12320,Female,36,Los Angeles,Bronze,503.44,12,3,TRUE,27,Unsatisfied
12321,Female,26,Austin,Bronze,448.25,8,3.2,TRUE,30,Unsatisfied
12322,Female,42,Philadelphia,Gold,1434.05,14,4.8,TRUE,20,Satisfied
12323,Female,31,Dallas,Gold,1443.36,17,4.7,TRUE,10,Satisfied
12324,Female,34,Atlanta,Silver,834.53,14,3.7,FALSE,25,Satisfied
12325,Female,27,Las Vegas,Gold,1370.77,20,4.4,FALSE,25,Satisfied
12326,Female,42,Chicago,Bronze,484.87,7,3.1,TRUE,19,Unsatisfied
12327,Male,33,Atlanta,Gold,1384.72,21,4.7,TRUE,19,Satisfied
12328,Female,27,Denver,Bronze,402.53,12,3.6,TRUE,62,Unsatisfied
12329,Female,34,Las Vegas,Gold,1205.84,16,5,TRUE,15,Satisfied
12330,Female,33,Chicago,Silver,767.97,12,4.4,TRUE,65,Neutral
12331,Male,32,Portland,Silver,778.92,14,3.9,FALSE,65,Unsatisfied
12332,Male,40,New York,Bronze,429.36,7,2.6,TRUE,29,Unsatisfied
12333,Female,32,San Diego,Silver,899.81,12,4.2,FALSE,30,Neutral
12334,Female,31,Boston,Silver,742.58,12,3.9,TRUE,56,Neutral
12335,Female,35,Chicago,Bronze,495.02,7,3.8,TRUE,23,Satisfied
12336,Male,27,Dallas,Bronze,475.41,9,3.4,TRUE,67,Neutral
12337,Female,38,Houston,Gold,1293.52,18,4.6,TRUE,22,Satisfied
12338,Female,32,Denver,Silver,575.57,13,4,TRUE,28,Satisfied
12339,Female,34,Houston,Bronze,476.67,9,2.6,TRUE,60,Neutral
12340,Male,42,New York,Bronze,416.85,8,3.2,TRUE,46,Unsatisfied
12341,Female,37,Houston,Gold,1507.16,19,4.5,TRUE,13,Satisfied
12342,Male,30,Austin,Silver,817.76,10,4.5,TRUE,30,Neutral
12343,Male,29,Portland,Bronze,484.81,7,2.7,TRUE,75,Unsatisfied
12344,Male,43,New York,Silver,789.36,10,4.2,TRUE,15,Neutral
12345,Female,31,Portland,Silver,804.89,14,3.7,TRUE,17,Neutral
12346,Female,30,Los Angeles,Gold,1617.81,14,4.6,FALSE,15,Neutral
12347,Female,30,Orlando,Bronze,488.46,11,3.2,TRUE,34,Unsatisfied
12348,Male,40,Seattle,Gold,1160.92,17,4.6,TRUE,16,Satisfied
12349,Male,32,Chicago,Bronze,534.23,11,3.6,TRUE,70,Neutral
12350,Male,40,Denver,Bronze,415.83,8,2.8,TRUE,25,Unsatisfied
12351,Male,27,Orlando,Silver,857.27,14,4,TRUE,25,Neutral
12352,Male,27,Miami,Bronze,540.72,10,2.9,FALSE,76,Neutral
12353,Male,30,Portland,Silver,820.03,14,3.7,FALSE,64,Neutral
12354,Female,30,Portland,Gold,1713.04,21,4.4,FALSE,16,Satisfied
12355,Male,26,Las Vegas,Silver,860.4,13,4.2,TRUE,61,Neutral
12356,Female,37,Denver,Bronze,473.4,12,3.9,TRUE,26,Unsatisfied
12357,Male,45,Seattle,Gold,993.19,16,4.8,TRUE,30,Satisfied
12358,Male,36,Chicago,Gold,1261.64,15,4.7,FALSE,11,Neutral
12359,Female,37,Phoenix,Gold,1079.77,19,4.6,TRUE,34,Satisfied
12360,Female,44,Orlando,Silver,703.71,11,3.6,TRUE,16,Satisfied
12361,Female,39,Atlanta,Bronze,529.64,12,3.3,TRUE,72,Unsatisfied
12362,Male,32,Phoenix,Gold,1633.72,18,4.8,FALSE,29,Neutral
12363,Male,34,Las Vegas,Silver,772.41,10,3.9,TRUE,36,Neutral
12364,Female,31,Seattle,Silver,749.29,15,4.3,TRUE,38,Satisfied
12365,Male,28,Portland,Bronze,445.13,12,3.5,TRUE,75,Satisfied
12366,Female,45,Boston,Silver,727.9,10,4.3,TRUE,25,Neutral
12367,Male,45,New York,Gold,1701.26,18,4.6,FALSE,17,Satisfied
12368,Male,33,Phoenix,Silver,764.32,15,4.2,TRUE,50,Satisfied
12369,Male,31,Portland,Gold,1270.1,19,4.6,FALSE,31,Satisfied
12370,Female,36,San Diego,Bronze,413.95,8,3.4,TRUE,63,Neutral
12371,Male,38,Miami,Bronze,489.3,8,2.8,TRUE,50,Unsatisfied
12372,Female,37,Dallas,Gold,1115.86,15,4.6,TRUE,22,Satisfied
12373,Male,37,Austin,Silver,740.98,11,4.3,TRUE,65,Neutral
12374,Male,39,Chicago,Bronze,467.41,11,3.3,TRUE,57,Unsatisfied
12375,Male,40,San Francisco,Silver,780.22,15,4.6,TRUE,45,Unsatisfied
12376,Male,43,Portland,Bronze,415.56,12,3.5,FALSE,47,Unsatisfied
12377,Female,29,Atlanta,Bronze,541.74,8,3.6,TRUE,42,Unsatisfied
12378,Female,27,Dallas,Bronze,484.55,7,3.1,TRUE,49,Unsatisfied
12379,Male,43,Austin,Bronze,480.41,9,2.5,TRUE,48,Unsatisfied
12380,Male,39,Portland,Silver,625.39,14,4.3,TRUE,20,Unsatisfied
12381,Male,44,Denver,Silver,793.93,10,3.8,TRUE,37,Satisfied
12382,Female,36,Boston,Gold,1459.17,17,4.8,TRUE,18,Satisfied
12383,Female,30,Boston,Bronze,543.43,11,3.2,TRUE,33,Unsatisfied
12384,Female,34,Orlando,Silver,685.2,12,4.1,FALSE,60,Neutral
12385,Female,41,Philadelphia,Bronze,421.59,7,3.4,FALSE,50,Neutral
12386,Female,30,Seattle,Gold,1444.17,17,4.6,TRUE,35,Satisfied
12387,Male,32,Seattle,Silver,586.93,11,4.1,TRUE,16,Neutral
12388,Male,44,Orlando,Silver,763.54,13,4.8,TRUE,21,Neutral
12389,Male,39,Houston,Bronze,489.1,8,3.4,TRUE,63,Unsatisfied
12390,Female,41,San Francisco,Silver,648.34,10,3.8,TRUE,31,Neutral
12391,Male,36,San Diego,Gold,1492.34,18,4.4,TRUE,28,Satisfied
12392,Male,31,Denver,Silver,699.5,12,4.2,FALSE,54,Satisfied
12393,Male,28,Philadelphia,Silver,852.31,10,3.8,TRUE,16,Neutral
12394,Female,44,Houston,Silver,749.77,10,3.9,FALSE,37,Neutral
12395,Female,40,Chicago,Gold,1454.36,17,4.9,TRUE,21,Satisfied
12396,Female,43,New York,Bronze,593.55,10,3.5,FALSE,54,Unsatisfied
12397,Male,44,Austin,Silver,773.95,14,4.1,TRUE,53,Unsatisfied
12398,Female,40,San Diego,Gold,1347.51,18,4.4,FALSE,13,Satisfied
12399,Female,43,Las Vegas,Bronze,531.5,12,3.5,TRUE,28,Unsatisfied
12400,Female,40,New York,Bronze,518.89,10,3.1,TRUE,78,Neutral
12401,Male,36,Atlanta,Gold,979.01,15,4.9,TRUE,14,Satisfied
12402,Male,41,San Francisco,Gold,1063.66,17,4.6,TRUE,13,Unsatisfied
12403,Male,41,Portland,Gold,1386.08,14,4.6,FALSE,17,Satisfied
12404,Female,30,Portland,Gold,1197.27,17,4.5,TRUE,33,Satisfied
12405,Female,27,Philadelphia,Silver,580.04,13,4.1,TRUE,65,Neutral
12406,Male,40,Las Vegas,Gold,1281.02,19,4.8,FALSE,16,Satisfied
12407,Female,34,New York,Silver,769.67,15,3.5,FALSE,44,Neutral
12408,Male,44,Boston,Bronze,434.49,10,3.8,TRUE,74,Satisfied
12409,Female,33,San Francisco,Silver,642.67,13,4.7,FALSE,18,Neutral
12410,Female,45,Denver,Bronze,438.1,11,3.4,TRUE,55,Neutral
12411,Male,34,San Diego,Bronze,466.05,12,3.5,FALSE,32,Neutral
12412,Female,37,Boston,Bronze,481.84,7,3.2,TRUE,27,Unsatisfied
12413,Female,39,Denver,Gold,1222.89,17,5,FALSE,15,Satisfied
12414,Male,32,Los Angeles,Bronze,464.95,10,3.1,TRUE,38,Neutral
12415,Female,35,Philadelphia,Silver,825.09,13,4.3,TRUE,51,Satisfied
12416,Male,29,Houston,Bronze,415.21,7,2.7,TRUE,75,Neutral
12417,Male,40,Las Vegas,Bronze,463.41,8,3.1,TRUE,51,Unsatisfied
12418,Female,26,Houston,Gold,1467.34,17,4.6,FALSE,13,Satisfied
12419,Female,44,Boston,Silver,736.35,11,3.8,TRUE,59,Satisfied
12420,Female,26,Chicago,Silver,918.74,10,3.8,TRUE,21,Satisfied
12421,Male,29,Las Vegas,Silver,732.79,15,4,TRUE,58,Neutral
12422,Female,43,Orlando,Bronze,522.58,8,2.8,TRUE,50,Neutral
12423,Male,31,Denver,Gold,1469.05,18,4.8,TRUE,24,Unsatisfied
12424,Female,29,Boston,Gold,1682.14,16,4.6,TRUE,10,Satisfied
12425,Female,42,Denver,Bronze,528.13,8,2.3,TRUE,26,Unsatisfied
12426,Male,31,Chicago,Bronze,579.61,12,3.8,TRUE,23,Unsatisfied
12427,Female,44,Boston,Silver,712.71,11,4.2,TRUE,21,Satisfied
12428,Male,43,Chicago,Bronze,437.37,11,3.6,TRUE,23,Neutral
12429,Female,33,Denver,Gold,1459.49,16,4.9,FALSE,8,Satisfied
12430,Male,45,Chicago,Bronze,406.55,10,3.3,TRUE,48,Unsatisfied
12431,Male,27,Seattle,Bronze,437.28,12,2.7,TRUE,61,Unsatisfied
12432,Male,34,Las Vegas,Gold,1538.89,17,4.6,TRUE,28,Satisfied
12433,Male,38,Orlando,Silver,766.47,10,4,FALSE,30,Unsatisfied
12434,Male,31,Atlanta,Gold,1441.58,16,4.6,FALSE,16,Satisfied
12435,Male,26,Denver,Silver,952.45,12,3.9,FALSE,42,Satisfied
12436,Female,31,Houston,Bronze,487.83,12,2.8,FALSE,23,Neutral
12437,Male,36,Portland,Gold,1164.65,14,4.5,FALSE,13,Satisfied
12438,Female,40,San Diego,Silver,759.2,12,3.8,FALSE,55,Satisfied
12439,Female,35,Boston,Gold,1336.9,16,4.7,TRUE,8,Satisfied
12440,Male,35,San Diego,Silver,796.12,13,4.2,TRUE,54,Neutral
12441,Male,32,New York,Silver,757.22,11,4,TRUE,56,Satisfied
12442,Female,27,Atlanta,Bronze,467.3,11,3,TRUE,51,Unsatisfied
12443,Male,44,Atlanta,Gold,1299.38,16,4.8,TRUE,17,Satisfied
12444,Male,40,Philadelphia,Silver,774.22,14,4,TRUE,63,Neutral
12445,Female,43,Chicago,Gold,1326.3,17,4.9,TRUE,33,Neutral
12446,Male,34,Denver,Silver,696.6,12,4.8,TRUE,25,Neutral
12447,Male,41,Austin,Bronze,504.51,10,3.1,TRUE,49,Neutral
12448,Female,45,Atlanta,Silver,769.14,15,3.9,TRUE,38,Unsatisfied
12449,Female,33,New York,Bronze,406.04,8,3.5,TRUE,68,Unsatisfied
12450,Female,35,San Francisco,Silver,828.63,15,4.9,TRUE,56,Neutral
12451,Male,40,New York,Gold,1402.2,16,4.6,FALSE,25,Satisfied
12452,Female,27,Seattle,Bronze,415.46,8,3.6,TRUE,39,Neutral
12453,Male,30,San Diego,Gold,1447.51,14,5,FALSE,14,Satisfied
12454,Female,29,Austin,Silver,726.35,10,4.3,TRUE,46,Neutral
12455,Male,27,New York,Bronze,585.54,10,3.1,TRUE,30,Unsatisfied
12456,Male,27,New York,Gold,1549.59,17,4.9,TRUE,11,Neutral
12457,Female,30,Phoenix,Bronze,403.36,9,3.7,FALSE,72,Unsatisfied
12458,Male,35,San Francisco,Silver,853.25,14,4.5,TRUE,50,Neutral
12459,Female,27,Miami,Silver,771.56,12,4.1,FALSE,51,Satisfied
12460,Female,43,Seattle,Gold,1524.14,20,4.7,FALSE,26,Satisfied
12461,Female,39,Miami,Bronze,406.04,12,3.1,TRUE,32,Unsatisfied
12462,Female,39,Las Vegas,Silver,777.88,11,4.3,TRUE,37,Neutral
12463,Male,35,Philadelphia,Silver,772.67,12,4,FALSE,28,Satisfied
12464,Female,44,Atlanta,Bronze,450.45,11,3.1,FALSE,22,Satisfied
12465,Female,27,New York,Silver,885.51,12,4.6,TRUE,46,Neutral
12466,Female,34,Phoenix,Bronze,629.83,12,2.6,TRUE,28,Neutral
12467,Female,32,Houston,Bronze,473.24,7,3.3,TRUE,53,Unsatisfied
12468,Male,44,Miami,Gold,1377.05,21,4.6,FALSE,24,Satisfied
12469,Male,30,Dallas,Silver,820.75,11,4.4,TRUE,43,Neutral
12470,Female,45,Orlando,Silver,759.6,14,4.5,FALSE,14,Neutral
12471,Male,27,San Diego,Gold,1109.57,17,4.7,TRUE,25,Satisfied
12472,Female,41,Miami,Silver,826.1,15,3.7,TRUE,59,Neutral
12473,Female,35,Portland,Bronze,502.87,11,3.5,TRUE,71,Unsatisfied
12474,Male,27,Orlando,Silver,705.09,11,4.3,TRUE,16,Satisfied
12475,Female,38,Atlanta,Bronze,417.86,8,3.5,TRUE,41,Unsatisfied
12476,Male,34,Houston,Gold,1280.3,17,4.3,TRUE,16,Satisfied
12477,Female,31,Chicago,Gold,1199.03,17,4.6,TRUE,16,Satisfied
12478,Male,32,Austin,Silver,676.86,12,4.1,TRUE,35,Satisfied
12479,Female,27,Philadelphia,Gold,1560.33,16,4.5,TRUE,29,Satisfied
12480,Female,35,Philadelphia,Silver,745.87,13,4.1,TRUE,47,Neutral
12481,Male,41,San Diego,Silver,874.41,10,3.7,TRUE,31,Satisfied
12482,Male,42,San Francisco,Bronze,373.23,10,4,FALSE,53,Unsatisfied
12483,Female,26,Las Vegas,Bronze,380.99,12,3.9,TRUE,45,Unsatisfied
12484,Female,41,Boston,Bronze,452.17,9,3.7,TRUE,50,Neutral
12485,Male,30,Miami,Silver,615.99,14,3.9,TRUE,65,Satisfied
12486,Male,27,Austin,Bronze,499.85,11,3.1,TRUE,80,Unsatisfied
12487,Male,34,Los Angeles,Gold,1385.37,19,4.6,TRUE,13,Satisfied
12488,Female,28,San Francisco,Bronze,471.82,12,3.9,TRUE,44,Unsatisfied
12489,Male,32,Seattle,Bronze,534.04,10,3.4,FALSE,57,Neutral
12490,Female,26,San Francisco,Silver,780.73,12,4.1,TRUE,53,Neutral
12491,Female,27,Boston,Bronze,532.92,9,3.7,TRUE,29,Neutral
12492,Male,45,Atlanta,Bronze,498.62,10,3.8,FALSE,63,Neutral
12493,Female,44,Los Angeles,Silver,757.88,13,3.8,TRUE,41,Neutral
12494,Female,45,Los Angeles,Bronze,417.37,12,3.6,TRUE,54,Unsatisfied
12495,Female,32,Dallas,Gold,1317.31,14,4.7,TRUE,23,Neutral
12496,Female,35,Chicago,Gold,1360.71,20,4.8,TRUE,32,Satisfied
12497,Female,28,Dallas,Gold,1158.05,16,4.8,TRUE,35,Satisfied
12498,Female,40,Chicago,Gold,1252.51,17,4.8,FALSE,22,Neutral
12499,Male,30,Phoenix,Gold,1278.01,17,4.8,TRUE,10,Satisfied
12500,Male,38,Atlanta,Silver,748.27,11,4.4,TRUE,50,Neutral
12501,Female,39,Miami,Silver,675.69,10,4.3,TRUE,61,Neutral
12502,Male,41,San Diego,Silver,889.86,14,3.9,TRUE,39,Neutral
12503,Female,31,Portland,Bronze,462.56,12,3.1,TRUE,24,Neutral
12504,Male,43,Houston,Bronze,484.89,8,3.7,TRUE,22,Unsatisfied
12505,Female,35,Los Angeles,Bronze,493.57,12,3.2,TRUE,48,Unsatisfied
12506,Male,28,Los Angeles,Silver,824.17,14,3.8,FALSE,37,Neutral
12507,Male,36,San Diego,Silver,849.41,11,4.2,FALSE,29,
12508,Female,35,Dallas,Bronze,471.79,9,3.5,FALSE,80,Unsatisfied
12509,Female,40,Denver,Silver,717.25,12,4.1,FALSE,47,Unsatisfied
12510,Female,27,Boston,Bronze,477.36,12,3.1,TRUE,27,Neutral
12511,Female,39,Phoenix,Silver,782.16,10,4.3,TRUE,19,Satisfied
12512,Female,40,New York,Silver,747.05,11,4.2,TRUE,56,Neutral
12513,Female,31,Boston,Bronze,535.91,10,3.4,TRUE,60,Unsatisfied
12514,Female,32,New York,Bronze,527.25,10,3.3,TRUE,78,Unsatisfied
12515,Male,30,Atlanta,Silver,775.33,12,3.5,TRUE,51,Satisfied
12516,Male,29,Seattle,Gold,1311.36,15,4.3,TRUE,28,Satisfied
12517,Male,44,Boston,Gold,1468.1,15,4.6,FALSE,29,Satisfied
12518,Female,45,Boston,Silver,694.73,13,4.1,TRUE,53,Neutral
12519,Female,30,Orlando,Gold,1430.43,15,4.7,TRUE,27,Neutral
12520,Female,28,Austin,Bronze,482.51,7,3.5,TRUE,73,Unsatisfied
12521,Female,38,Portland,Gold,1240.24,21,4.8,TRUE,14,Satisfied
12522,Male,32,Miami,Silver,743.08,14,4.4,TRUE,57,Satisfied
12523,Female,26,New York,Bronze,330.95,12,3.1,FALSE,60,Unsatisfied
12524,Male,39,Boston,Bronze,575.62,11,2.8,TRUE,46,Neutral
12525,Male,33,Philadelphia,Bronze,396.44,9,3.6,TRUE,52,Unsatisfied
12526,Female,43,Orlando,Gold,1124.39,19,4.9,TRUE,20,Satisfied
12527,Female,26,San Francisco,Silver,687.38,13,4,TRUE,53,Neutral
12528,Female,32,Seattle,Bronze,466.55,9,3,TRUE,26,Neutral
12529,Female,37,San Francisco,Gold,1552.37,14,4.7,TRUE,23,Neutral
12530,Female,34,Dallas,Bronze,417.16,10,3.5,TRUE,51,Unsatisfied
12531,Female,33,New York,Bronze,449.63,7,2.9,FALSE,76,Unsatisfied
12532,Male,44,Austin,Silver,828.08,10,4.2,TRUE,28,Satisfied
12533,Male,27,Chicago,Bronze,520,7,2.9,TRUE,22,Unsatisfied
12534,Female,32,Dallas,Gold,1137.18,19,4.4,FALSE,15,Satisfied
12535,Female,41,Atlanta,Gold,1210.13,15,4.3,FALSE,9,Satisfied
12536,Female,30,Orlando,Gold,1334.49,18,4.5,FALSE,27,Satisfied
12537,Female,34,Portland,Gold,1214.65,18,4.4,TRUE,22,Satisfied
12538,Male,30,Boston,Silver,823.36,15,4.3,TRUE,18,Satisfied
12539,Female,31,Seattle,Gold,1192.44,15,4.7,TRUE,29,Satisfied
12540,Female,33,San Diego,Gold,1432.07,15,4.3,TRUE,34,Neutral
12541,Female,37,San Diego,Gold,1313.44,15,4.8,TRUE,31,Satisfied
12542,Female,40,Portland,Bronze,511.75,9,3.3,TRUE,56,Unsatisfied
12543,Male,35,San Diego,Silver,606.52,14,4.3,FALSE,61,Neutral
12544,Male,44,Orlando,Gold,1334.02,19,4.7,TRUE,24,Satisfied
12545,Female,35,Phoenix,Bronze,439.21,9,3.2,TRUE,52,Neutral
12546,Male,26,Chicago,Silver,803.67,13,4,TRUE,54,Neutral
12547,Female,27,Seattle,Bronze,464.5,10,3.4,FALSE,57,Neutral
12548,Female,27,New York,Silver,568.47,14,3.5,TRUE,61,Neutral
12549,Female,33,Boston,Gold,1449.1,15,4.7,FALSE,32,Satisfied
12550,Female,29,Denver,Bronze,549.27,8,2.6,TRUE,38,Neutral
12551,Female,43,Denver,Bronze,541.63,10,3.7,TRUE,22,Neutral
12552,Female,28,Philadelphia,Silver,724.27,14,3.5,TRUE,37,Neutral
12553,Male,41,Boston,Bronze,432.15,7,3.6,TRUE,18,Unsatisfied
12554,Male,34,San Francisco,Silver,669.74,11,4.5,FALSE,28,Neutral
12555,Male,27,Seattle,Silver,816.73,13,4.4,FALSE,65,Neutral
12556,Female,35,Denver,Gold,1216.14,15,4.9,FALSE,8,Satisfied
12557,Male,37,Phoenix,Bronze,417.13,7,3.3,TRUE,80,Unsatisfied
12558,Female,28,Austin,Silver,680.71,11,4,FALSE,49,Satisfied
12559,Male,37,Los Angeles,Gold,1394.68,15,4.8,TRUE,27,Satisfied
12560,Male,30,Orlando,Bronze,559.67,10,3.1,FALSE,45,Neutral
12561,Male,26,Atlanta,Bronze,459.83,11,3.4,TRUE,78,Unsatisfied
12562,Female,33,Philadelphia,Bronze,418.02,8,3.4,TRUE,41,Neutral
12563,Male,28,Dallas,Gold,1230.21,21,4.7,TRUE,35,Satisfied
12564,Female,43,Atlanta,Silver,712.24,13,3.9,TRUE,17,Unsatisfied
12565,Female,37,Boston,Gold,1514.94,20,4.3,TRUE,18,Satisfied
12566,Female,28,New York,Bronze,487.1,9,3.6,TRUE,79,Unsatisfied
12567,Female,27,Boston,Silver,780.58,10,3.7,TRUE,36,Satisfied
12568,Male,28,Philadelphia,Silver,691.41,10,4.4,TRUE,12,Unsatisfied
12569,Female,31,Seattle,Silver,686.59,13,4.1,TRUE,51,Satisfied
12570,Male,43,Miami,Bronze,576.01,10,3.6,TRUE,39,Unsatisfied
12571,Female,30,Las Vegas,Silver,674.01,12,4.5,FALSE,46,Neutral
12572,Female,26,Los Angeles,Silver,783.41,13,4,TRUE,43,Neutral
12573,Male,38,Philadelphia,Silver,705.13,12,4.3,TRUE,18,Unsatisfied
12574,Male,38,San Francisco,Gold,1214.02,16,4.7,FALSE,24,Satisfied
12575,Male,37,Seattle,Gold,1491.08,19,4.6,TRUE,32,Satisfied
12576,Female,40,San Diego,Silver,853.69,15,3.9,TRUE,18,Satisfied
12577,Female,35,Chicago,Bronze,429.67,12,2.9,FALSE,32,Neutral
12578,Female,33,San Diego,Silver,715.83,12,4.1,TRUE,62,Neutral
12579,Male,35,Austin,Bronze,452.23,9,3.4,FALSE,59,Unsatisfied
12580,Female,41,Austin,Gold,1359.47,18,4.8,FALSE,31,Satisfied
12581,Male,38,Seattle,Bronze,480.75,7,3.4,TRUE,24,Unsatisfied
12582,Female,28,Phoenix,Silver,725.85,10,3.8,TRUE,16,Neutral
12583,Female,34,Orlando,Gold,1408.43,19,4.8,TRUE,29,Satisfied
12584,Female,27,San Diego,Gold,1294.69,20,4.7,FALSE,27,Satisfied
12585,Female,28,New York,Silver,714.64,13,4.2,TRUE,50,Unsatisfied
12586,Male,40,Atlanta,Gold,1260.77,18,4.6,FALSE,17,Satisfied
12587,Female,33,New York,Gold,1528.47,15,4.8,FALSE,9,Satisfied
12588,Female,26,Atlanta,Silver,724.58,10,4.1,FALSE,59,Neutral
12589,Male,32,Orlando,Silver,816.43,13,3.9,FALSE,62,Unsatisfied
12590,Female,31,Philadelphia,Gold,1282.41,17,4.8,FALSE,22,Satisfied
12591,Male,38,Denver,Silver,754.63,14,4.2,TRUE,62,Neutral
12592,Male,35,Philadelphia,Bronze,517.31,7,3,TRUE,71,Neutral
12593,Male,30,Orlando,Bronze,563.94,12,3.6,TRUE,45,Unsatisfied
12594,Male,41,Miami,Gold,1234.05,15,4.9,TRUE,13,Satisfied
12595,Male,36,Las Vegas,Gold,1227.65,15,4.7,TRUE,19,Satisfied
12596,Male,34,Miami,Silver,549.54,15,3.5,FALSE,17,Neutral
12597,Female,32,New York,Silver,764.96,13,4.1,FALSE,13,Satisfied
12598,Male,42,Austin,Gold,1182.24,18,4.4,FALSE,34,Satisfied
12599,Male,43,Las Vegas,Silver,789.84,15,3.7,FALSE,59,Neutral
12600,Female,27,Houston,Gold,1421.08,16,4.6,TRUE,28,Satisfied
12601,Female,30,San Francisco,Silver,670.33,11,3.9,TRUE,57,Neutral
12602,Female,34,Los Angeles,Bronze,387.86,12,2.9,TRUE,23,Unsatisfied
12603,Female,28,Boston,Bronze,454.53,11,3.1,TRUE,57,Unsatisfied
12604,Male,41,Los Angeles,Gold,1191.77,19,4.8,FALSE,18,Satisfied
12605,Female,29,Houston,Gold,1483.35,18,4.7,TRUE,9,Satisfied
12606,Female,42,Denver,Gold,1395.24,15,4.8,FALSE,10,Neutral
12607,Female,27,Las Vegas,Silver,865.47,12,4.4,TRUE,60,Neutral
12608,Male,34,Austin,Silver,757.66,10,3.8,TRUE,19,Neutral
12609,Female,31,New York,Bronze,471.16,12,2.7,TRUE,44,Unsatisfied
12610,Male,45,Dallas,Gold,1052.69,17,5,FALSE,28,Satisfied
12611,Female,37,Chicago,Silver,832.51,15,3.8,FALSE,47,Satisfied
12612,Male,35,Seattle,Silver,751.65,11,4.2,FALSE,64,Satisfied
12613,Male,41,San Francisco,Gold,1381.93,15,4.7,TRUE,15,Satisfied
12614,Female,43,Boston,Silver,753.09,11,4.2,TRUE,62,Neutral
12615,Male,27,Las Vegas,Bronze,440.82,10,3.6,TRUE,21,Unsatisfied
12616,Female,31,Phoenix,Silver,552.48,10,4,TRUE,52,Neutral
12617,Male,45,Austin,Silver,602.83,12,4.2,TRUE,29,Neutral
12618,Male,44,Dallas,Silver,686.02,11,3.9,FALSE,13,Neutral
12619,Male,34,Chicago,Bronze,439.75,9,3.4,TRUE,54,Satisfied
12620,Male,40,Los Angeles,Gold,1412.96,19,4.7,TRUE,11,Satisfied
12621,Female,37,Boston,Gold,1259.77,18,4.2,FALSE,14,Satisfied
12622,Male,40,Miami,Gold,1407.08,18,4.4,TRUE,9,Satisfied
12623,Female,38,Houston,Bronze,369.28,10,3.8,TRUE,63,Unsatisfied
12624,Male,32,Los Angeles,Gold,1354.68,21,4.6,TRUE,34,Neutral
12625,Male,40,Miami,Bronze,494.61,11,3.4,TRUE,51,Satisfied
12626,Female,26,Las Vegas,Silver,761.61,12,4.4,TRUE,34,Neutral
12627,Male,27,Miami,Bronze,555.94,10,3.3,TRUE,53,Unsatisfied
12628,Female,43,Denver,Silver,662.49,12,3.7,TRUE,29,Neutral
